id_1,id_2,n,matches
ICER,SPLASH,1,Software testing and debugging
ICER,UCCS,4,Education#Computing education#Computer science education#Information science education
ICER,VEE,1,Software testing and debugging
ICFP,ICS,3,Compilers#Concurrent programming languages#Parallel programming languages
ICFP,ICSE,1,Software testing and debugging
ICFP,ISCA,1,Compilers
ICFP,ISMM,5,Language features#Compilers#Language types#Concurrent programming languages#Program semantics
ICFP,ISSTA,4,Concurrent programming languages#Parallel programming languages#Program semantics#Software testing and debugging
ICFP,ITiCSE,1,Language types
ICFP,K-CAP,1,Logic
ICFP,MICRO,1,Compilers
ICFP,PACT,3,Compilers#Concurrent programming languages#Parallel programming languages
ICFP,PEPM,10,Type structures#Functional languages#Compilers#Formal languages and automata theory#Lambda calculus#Language types#Program semantics#Logic#Language features#Semantics and reasoning
ICFP,PLDI,9,Concurrent programming languages#Parallel programming languages#Compilers#Language types#Program semantics#Logic#Language features#Software testing and debugging#Semantics and reasoning
ICFP,PODC,2,Concurrent programming languages#Parallel programming languages
ICFP,POPL,10,Type structures#Compilers#Formal languages and automata theory#Lambda calculus#Language types#Formal language definitions#Program semantics#Logic#Language features#Semantics and reasoning
ICFP,PPoPP,6,Concurrent programming languages#Parallel programming languages#Compilers#Language types#Language features#Software testing and debugging
ICFP,SC,3,Compilers#Concurrent programming languages#Parallel programming languages
ICFP,SPAA,2,Concurrent programming languages#Parallel programming languages
ICFP,SPLASH,6,Concurrent programming languages#Parallel programming languages#Compilers#Language types#Language features#Software testing and debugging
ICFP,STOC,1,Formal languages and automata theory
ICFP,VEE,2,Compilers#Software testing and debugging
ICMI-MLMI,ICUIMC,3,Human computer interaction#Machine learning#Computer vision
ICMI-MLMI,IH&MMSec,1,Computer vision
ICMI-MLMI,IR,1,Natural language processing
ICMI-MLMI,ITiCSE,1,Human computer interaction
ICMI-MLMI,IUI,7,Interaction paradigms#HCI design and evaluation methods#Human computer interaction#Touch screens#Interaction devices#Natural language processing#Natural language interfaces
ICMI-MLMI,JCDL,2,Natural language processing#Human computer interaction
ICMI-MLMI,K-CAP,2,Natural language processing#Machine learning
ICMI-MLMI,KDD,2,Natural language processing#Machine learning
ICMI-MLMI,MM,4,Human computer interaction#Scene understanding#Virtual reality#Computer vision
ICMI-MLMI,MobiSys,1,Human computer interaction
ICMI-MLMI,PLoP,2,Human computer interaction#Machine learning
ICMI-MLMI,RecSys,2,Human computer interaction#Machine learning
ICMI-MLMI,SAC,1,Machine learning
ICMI-MLMI,SACMAT,1,Human computer interaction
ICMI-MLMI,SIGGRAPH,1,Virtual reality
ICMI-MLMI,SUI,7,Interaction paradigms#HCI design and evaluation methods#Human computer interaction#Touch screens#Interaction devices#Haptic devices#Virtual reality
ICMI-MLMI,TEI,6,Interaction paradigms#Human computer interaction#Touch screens#Interaction devices#Haptic devices#Virtual reality
ICMI-MLMI,UbiComp,5,Human computer interaction#Machine learning#Cognitive science#Interaction devices#Touch screens
ICMI-MLMI,UCCS,1,Human computer interaction
ICMI-MLMI,UIST,6,Interaction paradigms#Human computer interaction#Touch screens#Interaction devices#Haptic devices#Virtual reality
ICMI-MLMI,VRST,5,Interaction paradigms#Human computer interaction#Haptic devices#Scene understanding#Virtual reality
ICMI-MLMI,Web3D,1,Virtual reality
ICMI-MLMI,WebSci,2,Natural language processing#Human computer interaction
ICMI-MLMI,WSDM,3,Natural language processing#Human computer interaction#Machine learning
ICMI-MLMI,WWW,2,Natural language processing#Human computer interaction
ICPE,ICS,3,Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation
ICPE,ICSE,5,Metrics#Software and its engineering#Software development process management#Software management#Software architectures
ICPE,ICUIMC,1,Performance
ICPE,IH&MMSec,1,Software architectures
ICPE,IMC,3,Metrics#Performance#Measurement
ICPE,IR,1,Evaluation of retrieval results
ICPE,ISCA,4,Modeling methodologies#Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation
ICPE,ISLPED,3,Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation
ICPE,ISMM,2,Metrics#Measurement
ICPE,ISSTA,2,Metrics#Software development process management
ICPE,ITiCSE,1,Software and its engineering
ICPE,METRICS,7,Measurement#Software performance#Network performance evaluation#Metrics#Modeling methodologies#Dependable and fault-tolerant systems and networks#Performance
ICPE,MICRO,3,Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation
ICPE,Middleware,5,Software performance#Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation#Software architectures
ICPE,MobiCom,3,Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation
ICPE,MobiHoc,2,Modeling methodologies#Performance
ICPE,MobiSys,1,Measurement
ICPE,MSWiM,4,Modeling and simulation#Modeling methodologies#Performance#Network performance evaluation
ICPE,NOSSDAV,2,Dependable and fault-tolerant systems and networks#Performance
ICPE,PACT,1,Performance
ICPE,PADS,5,Modeling and simulation#Dependable and fault-tolerant systems and networks#Modeling methodologies#Network performance evaluation#Performance
ICPE,PEPM,1,Software development process management
ICPE,PLDI,1,Software development process management
ICPE,PLoP,3,Software development process management#Software management#Software architectures
ICPE,PODC,2,Dependable and fault-tolerant systems and networks#Performance
ICPE,POPL,1,Software development process management
ICPE,PPoPP,1,Performance
ICPE,SAC,5,Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation#Software development process management#Software architectures
ICPE,SACMAT,1,Modeling and simulation
ICPE,SC,3,Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation
ICPE,SenSys,2,Performance#Network performance evaluation
ICPE,SLIP,4,Modeling methodologies#Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation
ICPE,SOSP,4,Software performance#Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation
ICPE,SPAA,1,Performance
ICPE,SPLASH,2,Software development process management#Software architectures
ICPE,UIST,1,Software development process management
ICPE,VALUETOOLS,4,Modeling methodologies#Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation
ICPE,VEE,3,Software performance#Performance#Measurement
ICPE,WSC,2,Modeling and simulation#Modeling methodologies
ICS,ICUIMC,1,Performance
ICS,IMC,1,Performance
ICS,ISCA,7,"Parallel architectures#Architectures#Compilers#Network performance evaluation#Dependable and fault-tolerant systems and networks#Performance#Multiple instruction, multiple data"
ICS,ISLPED,3,Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation
ICS,ISMM,2,Compilers#Concurrent programming languages
ICS,ISSTA,2,Concurrent programming languages#Parallel programming languages
ICS,METRICS,3,Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation
ICS,MICRO,5,Compilers#Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation#Architectures
ICS,Middleware,3,Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation
ICS,MobiCom,3,Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation
ICS,MobiHoc,1,Performance
ICS,MSWiM,2,Performance#Network performance evaluation
ICS,Nanoarch,1,Parallel architectures
ICS,NOSSDAV,2,Dependable and fault-tolerant systems and networks#Performance
ICS,PACT,9,"Parallel architectures#Concurrent programming languages#Parallel programming languages#Architectures#Parallel computing models#Compilers#Multicore architectures#Performance#Multiple instruction, multiple data"
ICS,PADS,6,Concurrency#Parallel computing models#Network performance evaluation#Massively parallel and high-performance simulations#Dependable and fault-tolerant systems and networks#Performance
ICS,PEPM,1,Compilers
ICS,PLDI,3,Compilers#Concurrent programming languages#Parallel programming languages
ICS,PODC,6,Concurrency#Concurrent programming languages#Parallel programming languages#Parallel computing models#Dependable and fault-tolerant systems and networks#Performance
ICS,POPL,1,Compilers
ICS,PPoPP,8,"Concurrency#Parallel architectures#Concurrent programming languages#Parallel programming languages#Parallel computing models#Compilers#Performance#Multiple instruction, multiple data"
ICS,SAC,3,Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation
ICS,SC,12,Grid computing#Parallel architectures#Concurrent programming languages#Parallel programming languages#Architectures#Compilers#Network performance evaluation#Massively parallel and high-performance simulations#Multicore architectures#Dependable and fault-tolerant systems and networks#Performance#Superscalar architectures
ICS,SenSys,2,Performance#Network performance evaluation
ICS,SLIP,3,Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation
ICS,SOSP,3,Dependable and fault-tolerant systems and networks#Performance#Network performance evaluation
ICS,SPAA,6,Concurrency#Parallel architectures#Concurrent programming languages#Parallel programming languages#Parallel computing models#Performance
